trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2406,False,"{'a': 0.9, 'e': 0.09006678731304375}",20,8,24.263889166071,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2407,False,"{'a': 0.9, 'e': 0.0899767205257307}",25,14,-19.812997779527173,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
2408,False,"{'a': 0.9, 'e': 0.08988674380520498}",20,16,8.921945009274946,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2409,False,"{'a': 0.9, 'e': 0.08979685706139978}",35,23,23.476628968454992,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2410,False,"{'a': 0.9, 'e': 0.08970706020433837}",20,14,12.496080122803974,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2411,False,"{'a': 0.9, 'e': 0.08961735314413403}",20,11,-26.305522141061555,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2412,False,"{'a': 0.9, 'e': 0.08952773579098991}",25,9,30.761802488200605,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2413,False,"{'a': 0.9, 'e': 0.08943820805519892}",20,8,-22.060618175322432,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2414,False,"{'a': 0.9, 'e': 0.08934876984714371}",30,16,24.294102895752836,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2415,False,"{'a': 0.9, 'e': 0.08925942107729658}",25,14,-32.69760756736897,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
2416,False,"{'a': 0.9, 'e': 0.08917016165621927}",20,14,13.387594065651912,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2417,False,"{'a': 0.9, 'e': 0.08908099149456306}",25,14,19.59370029314648,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2418,False,"{'a': 0.9, 'e': 0.0889919105030685}",25,15,10.450514257915259,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2419,False,"{'a': 0.9, 'e': 0.08890291859256542}",25,19,11.855206115796049,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2420,False,"{'a': 0.9, 'e': 0.08881401567397286}",25,19,12.006021926007708,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2421,False,"{'a': 0.9, 'e': 0.08872520165829889}",20,2,34.47137713046993,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2422,False,"{'a': 0.9, 'e': 0.08863647645664059}",30,15,-10.855406215788825,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
2423,False,"{'a': 0.9, 'e': 0.08854783998018395}",20,15,12.645143893094343,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2424,False,"{'a': 0.9, 'e': 0.08845929214020376}",20,7,4.4520172531046915,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
2425,False,"{'a': 0.9, 'e': 0.08837083284806356}",25,1,26.870970462419923,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
2426,False,"{'a': 0.9, 'e': 0.08828246201521549}",30,18,22.739659096031613,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2427,False,"{'a': 0.9, 'e': 0.08819417955320027}",35,13,32.44694033237768,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2428,False,"{'a': 0.9, 'e': 0.08810598537364708}",20,12,17.341022531080966,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2429,False,"{'a': 0.9, 'e': 0.08801787938827343}",30,16,23.94943885293315,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2430,False,"{'a': 0.9, 'e': 0.08792986150888515}",25,-1,41.12868879835004,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
2431,False,"{'a': 0.9, 'e': 0.08784193164737628}",30,12,11.322824889531889,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
2432,False,"{'a': 0.9, 'e': 0.0877540897157289}",20,15,10.32810113815216,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2433,False,"{'a': 0.9, 'e': 0.08766633562601317}",20,14,9.343891298689847,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2434,False,"{'a': 0.9, 'e': 0.08757866929038716}",20,15,8.340714547589965,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2435,False,"{'a': 0.9, 'e': 0.08749109062109676}",30,12,33.671763667551474,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2436,False,"{'a': 0.9, 'e': 0.08740359953047566}",20,0,37.06319145056608,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2437,False,"{'a': 0.9, 'e': 0.0873161959309452}",25,18,14.172009086089712,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2438,False,"{'a': 0.9, 'e': 0.08722887973501425}",20,13,11.083813487061683,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2439,False,"{'a': 0.9, 'e': 0.08714165085527924}",20,6,23.354173011376815,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2440,False,"{'a': 0.9, 'e': 0.08705450920442395}",30,9,2.5436073859821358,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
2441,False,"{'a': 0.9, 'e': 0.08696745469521953}",20,8,22.930880471211335,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2442,False,"{'a': 0.9, 'e': 0.08688048724052432}",20,8,24.367862104145864,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2443,False,"{'a': 0.9, 'e': 0.08679360675328379}",20,12,15.386487849846823,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2444,False,"{'a': 0.9, 'e': 0.0867068131465305}",30,18,22.78919947500424,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2445,False,"{'a': 0.9, 'e': 0.08662010633338398}",20,14,11.224213072339769,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2446,False,"{'a': 0.9, 'e': 0.0865334862270506}",25,8,30.18366160760895,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2447,False,"{'a': 0.9, 'e': 0.08644695274082353}",20,3,34.21275981950962,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2448,False,"{'a': 0.9, 'e': 0.08636050578808271}",25,5,27.693703972894916,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2449,False,"{'a': 0.9, 'e': 0.08627414528229463}",25,11,-11.463767118613921,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2450,False,"{'a': 0.9, 'e': 0.08618787113701233}",25,15,-22.22663220380365,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2451,False,"{'a': 0.9, 'e': 0.08610168326587532}",20,5,24.936455723234378,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2452,False,"{'a': 0.9, 'e': 0.08601558158260945}",25,13,22.667832987058347,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2453,False,"{'a': 0.9, 'e': 0.08592956600102684}",20,-6,-3.582520814923934,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 1}",0
2454,False,"{'a': 0.9, 'e': 0.08584363643502581}",20,10,18.988040467970592,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2455,False,"{'a': 0.9, 'e': 0.08575779279859079}",30,10,21.196072220978188,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
2456,False,"{'a': 0.9, 'e': 0.0856720350057922}",20,10,18.970790789109017,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2457,False,"{'a': 0.9, 'e': 0.08558636297078641}",20,10,19.235364682164207,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2458,False,"{'a': 0.9, 'e': 0.08550077660781562}",30,12,36.375431134949714,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2459,False,"{'a': 0.9, 'e': 0.0854152758312078}",20,15,10.49846430608654,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2460,False,"{'a': 0.9, 'e': 0.0853298605553766}",20,9,23.00064667296025,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2461,False,"{'a': 0.9, 'e': 0.08524453069482121}",25,2,35.225528486983315,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
2462,False,"{'a': 0.9, 'e': 0.0851592861641264}",25,15,18.093965532640965,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2463,False,"{'a': 0.9, 'e': 0.08507412687796227}",25,14,20.426536673385222,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2464,False,"{'a': 0.9, 'e': 0.0849890527510843}",25,11,-14.136292828474396,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2465,False,"{'a': 0.9, 'e': 0.08490406369833323}",20,15,8.498385959045274,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2466,False,"{'a': 0.9, 'e': 0.08481915963463489}",20,7,29.266303466403393,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2467,False,"{'a': 0.9, 'e': 0.08473434047500025}",30,14,19.346774536235642,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2468,False,"{'a': 0.9, 'e': 0.08464960613452525}",25,3,34.87335044682637,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2469,False,"{'a': 0.9, 'e': 0.08456495652839073}",25,15,7.189341907106036,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2470,False,"{'a': 0.9, 'e': 0.08448039157186234}",20,7,13.66869374437779,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2471,False,"{'a': 0.9, 'e': 0.08439591118029048}",20,12,18.865467614862048,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2472,False,"{'a': 0.9, 'e': 0.08431151526911018}",25,13,22.277956247596748,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2473,False,"{'a': 0.9, 'e': 0.08422720375384107}",30,12,35.218367367168575,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2474,False,"{'a': 0.9, 'e': 0.08414297655008723}",20,13,15.283301843708685,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2475,False,"{'a': 0.9, 'e': 0.08405883357353715}",20,6,-18.966372908312653,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2476,False,"{'a': 0.9, 'e': 0.0839747747399636}",35,19,28.935420140764588,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2477,False,"{'a': 0.9, 'e': 0.08389079996522364}",35,23,23.69176482454909,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2478,False,"{'a': 0.9, 'e': 0.08380690916525842}",25,6,39.733188741019106,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2479,False,"{'a': 0.9, 'e': 0.08372310225609317}",25,15,10.287671375547708,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2480,False,"{'a': 0.9, 'e': 0.08363937915383707}",25,15,19.386469552030405,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2481,False,"{'a': 0.9, 'e': 0.08355573977468324}",25,-15,45.43613013825682,"{0: 38, 1: 0, 2: 2, 3: 0, 4: 0}",0
2482,False,"{'a': 0.9, 'e': 0.08347218403490855}",20,3,29.110508480643123,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2483,False,"{'a': 0.9, 'e': 0.08338871185087364}",25,15,20.287759878392254,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2484,False,"{'a': 0.9, 'e': 0.08330532313902277}",30,23,11.855876730974845,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2485,False,"{'a': 0.9, 'e': 0.08322201781588374}",20,11,16.803314856998394,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2486,False,"{'a': 0.9, 'e': 0.08313879579806786}",30,20,15.122956601802485,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2487,False,"{'a': 0.9, 'e': 0.08305565700226979}",20,3,34.11450164241702,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2488,False,"{'a': 0.9, 'e': 0.08297260134526752}",25,13,20.50221323468603,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2489,False,"{'a': 0.9, 'e': 0.08288962874392225}",25,8,32.22804972077027,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2490,False,"{'a': 0.9, 'e': 0.08280673911517833}",25,10,27.578767716403,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2491,False,"{'a': 0.9, 'e': 0.08272393237606315}",20,11,20.25393613847319,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2492,False,"{'a': 0.9, 'e': 0.0826412084436871}",30,3,-4.966388598883417,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 1}",1
2493,False,"{'a': 0.9, 'e': 0.08255856723524341}",25,11,15.038478510931718,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2494,False,"{'a': 0.9, 'e': 0.08247600866800817}",20,-2,31.666614850110914,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",0
2495,False,"{'a': 0.9, 'e': 0.08239353265934016}",35,19,-11.570875742735387,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
2496,False,"{'a': 0.9, 'e': 0.08231113912668081}",20,2,27.283110947232696,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2497,False,"{'a': 0.9, 'e': 0.08222882798755413}",20,6,-15.597953127891591,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2498,False,"{'a': 0.9, 'e': 0.08214659915956657}",20,15,7.415991495623303,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2499,False,"{'a': 0.9, 'e': 0.08206445256040701}",20,16,8.950584365380356,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2500,False,"{'a': 0.9, 'e': 0.0819823881078466}",30,12,35.39685724600188,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2501,False,"{'a': 0.9, 'e': 0.08190040571973875}",30,17,11.400117809754278,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2502,False,"{'a': 0.9, 'e': 0.08181850531401902}",20,6,29.244017982754055,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2503,False,"{'a': 0.9, 'e': 0.081736686808705}",25,9,27.966408302229787,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2504,False,"{'a': 0.9, 'e': 0.08165495012189629}",20,2,10.899613674633358,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
2505,False,"{'a': 0.9, 'e': 0.08157329517177439}",25,14,21.61243282726746,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2506,False,"{'a': 0.9, 'e': 0.08149172187660263}",25,3,34.75957857868525,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2507,False,"{'a': 0.9, 'e': 0.08141023015472602}",20,9,21.218354511218525,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2508,False,"{'a': 0.9, 'e': 0.08132881992457129}",25,8,34.08145279026922,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2509,False,"{'a': 0.9, 'e': 0.08124749110464673}",25,11,27.52556931673795,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2510,False,"{'a': 0.9, 'e': 0.08116624361354208}",20,3,32.64599699836339,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2511,False,"{'a': 0.9, 'e': 0.08108507736992854}",20,16,7.251511831489708,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2512,False,"{'a': 0.9, 'e': 0.0810039922925586}",25,11,5.812778054397243,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
2513,False,"{'a': 0.9, 'e': 0.08092298830026605}",20,12,14.187738648565942,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2514,False,"{'a': 0.9, 'e': 0.08084206531196578}",25,11,25.174639957550692,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2515,False,"{'a': 0.9, 'e': 0.08076122324665382}",25,3,22.734632343345993,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
2516,False,"{'a': 0.9, 'e': 0.08068046202340716}",20,9,24.213293305500702,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2517,False,"{'a': 0.9, 'e': 0.08059978156138375}",25,1,28.107730540349387,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
2518,False,"{'a': 0.9, 'e': 0.08051918177982237}",25,14,20.94360740156732,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2519,False,"{'a': 0.9, 'e': 0.08043866259804254}",20,6,6.781864298065345,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2520,False,"{'a': 0.9, 'e': 0.0803582239354445}",20,16,7.829998998596849,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2521,False,"{'a': 0.9, 'e': 0.08027786571150906}",25,2,44.63704119889146,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2522,False,"{'a': 0.9, 'e': 0.08019758784579754}",30,8,-16.285721174246195,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
2523,False,"{'a': 0.9, 'e': 0.08011739025795175}",20,8,21.09447756659715,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2524,False,"{'a': 0.9, 'e': 0.0800372728676938}",25,16,15.90947599206174,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2525,False,"{'a': 0.9, 'e': 0.0799572355948261}",20,6,17.266710594014405,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2526,False,"{'a': 0.9, 'e': 0.07987727835923128}",25,2,26.281588927639678,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
2527,False,"{'a': 0.9, 'e': 0.07979740108087205}",30,11,27.285483727230957,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2528,False,"{'a': 0.9, 'e': 0.07971760367979118}",20,16,7.508842887722281,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2529,False,"{'a': 0.9, 'e': 0.07963788607611139}",30,8,42.56189595410522,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2530,False,"{'a': 0.9, 'e': 0.07955824819003528}",30,21,10.315595324169838,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2531,False,"{'a': 0.9, 'e': 0.07947868994184523}",30,17,25.59800613417826,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2532,False,"{'a': 0.9, 'e': 0.0793992112519034}",35,20,6.313705785115171,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
2533,False,"{'a': 0.9, 'e': 0.07931981204065149}",25,13,18.402807296378956,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2534,False,"{'a': 0.9, 'e': 0.07924049222861083}",25,12,16.120147671783204,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2535,False,"{'a': 0.9, 'e': 0.07916125173638222}",20,8,22.46629201709998,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2536,False,"{'a': 0.9, 'e': 0.07908209048464585}",20,10,19.772192226653967,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2537,False,"{'a': 0.9, 'e': 0.0790030083941612}",20,4,31.609288313426596,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2538,False,"{'a': 0.9, 'e': 0.07892400538576703}",20,12,16.736911362376844,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2539,False,"{'a': 0.9, 'e': 0.07884508138038127}",30,17,20.308423613222537,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2540,False,"{'a': 0.9, 'e': 0.07876623629900088}",25,10,27.26056885773902,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2541,False,"{'a': 0.9, 'e': 0.0786874700627019}",25,8,27.16898688946757,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2542,False,"{'a': 0.9, 'e': 0.07860878259263919}",20,-6,50.691824507680096,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",0
2543,False,"{'a': 0.9, 'e': 0.07853017381004655}",20,8,11.03939501115142,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2544,False,"{'a': 0.9, 'e': 0.0784516436362365}",20,6,17.83383589326025,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2545,False,"{'a': 0.9, 'e': 0.07837319199260026}",20,10,20.555601329898202,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2546,False,"{'a': 0.9, 'e': 0.07829481880060767}",30,10,28.404760406410496,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2547,False,"{'a': 0.9, 'e': 0.07821652398180706}",25,11,26.890520548259577,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2548,False,"{'a': 0.9, 'e': 0.07813830745782525}",20,10,21.925583732440696,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2549,False,"{'a': 0.9, 'e': 0.07806016915036743}",25,7,13.069770258789507,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
2550,False,"{'a': 0.9, 'e': 0.07798210898121706}",30,17,15.927373148555642,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2551,False,"{'a': 0.9, 'e': 0.07790412687223584}",25,5,36.32339161228,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2552,False,"{'a': 0.9, 'e': 0.0778262227453636}",30,15,-9.877833393699646,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
2553,False,"{'a': 0.9, 'e': 0.07774839652261824}",20,10,-35.64080267090402,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
2554,False,"{'a': 0.9, 'e': 0.07767064812609561}",20,13,2.916176036179718,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2555,False,"{'a': 0.9, 'e': 0.07759297747796952}",20,9,22.608130656759503,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2556,False,"{'a': 0.9, 'e': 0.07751538450049156}",20,6,3.3085005684606714,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2557,False,"{'a': 0.9, 'e': 0.07743786911599107}",30,17,16.472370216977875,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2558,False,"{'a': 0.9, 'e': 0.07736043124687507}",20,10,17.407956533727177,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2559,False,"{'a': 0.9, 'e': 0.0772830708156282}",20,16,7.561211143913514,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2560,False,"{'a': 0.9, 'e': 0.07720578774481257}",20,10,18.087875890140985,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2561,False,"{'a': 0.9, 'e': 0.07712858195706776}",20,8,20.661587283763048,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2562,False,"{'a': 0.9, 'e': 0.07705145337511068}",25,17,15.47875918604125,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2563,False,"{'a': 0.9, 'e': 0.07697440192173557}",20,16,8.485542502584096,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2564,False,"{'a': 0.9, 'e': 0.07689742751981385}",25,11,33.360535917261096,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2565,False,"{'a': 0.9, 'e': 0.07682053009229403}",25,12,20.21607458425011,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2566,False,"{'a': 0.9, 'e': 0.07674370956220174}",25,-1,28.49453425032948,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
2567,False,"{'a': 0.9, 'e': 0.07666696585263953}",20,10,4.7439727729069485,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2568,False,"{'a': 0.9, 'e': 0.0765902988867869}",25,9,29.36994457996449,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2569,False,"{'a': 0.9, 'e': 0.0765137085879001}",25,11,29.108312388593767,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2570,False,"{'a': 0.9, 'e': 0.0764371948793122}",30,17,25.18569658960486,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2571,False,"{'a': 0.9, 'e': 0.0763607576844329}",20,13,0.5842247599299821,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2572,False,"{'a': 0.9, 'e': 0.07628439692674846}",20,7,25.417082005254727,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2573,False,"{'a': 0.9, 'e': 0.07620811252982171}",20,12,17.579300039624012,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2574,False,"{'a': 0.9, 'e': 0.0761319044172919}",20,13,15.826506272396262,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2575,False,"{'a': 0.9, 'e': 0.0760557725128746}",25,7,29.53828314819562,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2576,False,"{'a': 0.9, 'e': 0.07597971674036172}",30,18,22.343053934691987,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2577,False,"{'a': 0.9, 'e': 0.07590373702362137}",20,9,23.51872288837688,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2578,False,"{'a': 0.9, 'e': 0.07582783328659774}",20,14,10.996155068859832,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2579,False,"{'a': 0.9, 'e': 0.07575200545331114}",20,12,15.618479191778409,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2580,False,"{'a': 0.9, 'e': 0.07567625344785783}",20,9,19.751297242756202,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2581,False,"{'a': 0.9, 'e': 0.07560057719440998}",25,-3,-2.559546872927389,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 1}",0
2582,False,"{'a': 0.9, 'e': 0.07552497661721556}",20,6,14.729973201687379,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2583,False,"{'a': 0.9, 'e': 0.07544945164059835}",25,15,21.565706228652246,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2584,False,"{'a': 0.9, 'e': 0.07537400218895775}",20,14,11.261749204733771,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2585,False,"{'a': 0.9, 'e': 0.07529862818676879}",20,8,6.561909454807886,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
2586,False,"{'a': 0.9, 'e': 0.07522332955858202}",25,14,18.967855695195485,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2587,False,"{'a': 0.9, 'e': 0.07514810622902345}",30,3,51.677455232587256,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
2588,False,"{'a': 0.9, 'e': 0.07507295812279442}",25,13,22.555310161610564,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
